ITEM_SID,STYLE_SID,SET,ATTR,IsConfigurable,type,manage_stock,COST,SRP,PRICE,QTY,SHIP_WEIGHT,SHORT_DESCRIPTION,LONG_DESCRIPTION,PRODUCT_NAME,PRODUCT_MFG,SHOW_ITEM,Category,WebSku,DropShip,meta_title,meta_description,meta_keywords,image,small_image,thumbnail,media_gallery,image_label,small_image_label,thumbnail_label,tags,status,attribute:Color Tag:Color Tag:text:1:0,attribute:Scale Name:Scale Name:text:1:0,attribute:SKU:SKU:text:1:0,CustomOption1:field:1:1,CustomOption2:field:1:2,CustomOption3:field:0:3,CustomOption4:field:0:4,:drop_down:1:5,:drop_down:1:6,:drop_down:1:7,:drop_down:1:8,Band,Color,Cup,Special
1.77762358473269e+18,1.77762358337289e+18,,,0,simple,1,21.6,50.0,50.0,0.0,,,,Freya Fancies Chemise AA1018,Eveden,1,Sleepwear>Sleepwear;;Sleepwear>Gowns,AA1018,0,,,,,,,,,,,,1,BLACK/GREY,,194327,,,,,,,,,,,,
1.77762358479214e+18,1.77762358337289e+18,,,0,simple,1,21.6,50.0,50.0,1.0,,,,Freya Fancies Chemise AA1018,Eveden,1,Sleepwear>Sleepwear;;Sleepwear>Gowns,AA1018,0,,,,,,,,,,,,1,BLACK/GREY,,194328,,,,,,,,,,,,
1.77762358722934e+18,1.77762358337289e+18,,,0,simple,1,21.6,50.0,50.0,0.0,,,,Freya Fancies Chemise AA1018,Eveden,1,Sleepwear>Sleepwear;;Sleepwear>Gowns,AA1018,0,,,,,,,,,,,,1,BLACK/GREY,,194329,,,,,,,,,,,,
1.77762358337289e+18,1.77762358337289e+18,,,1,configurable,1,,,,,,,,Freya Fancies Chemise AA1018,Eveden,1,Sleepwear>Sleepwear;;Sleepwear>Gowns,AA1018,0,,,,,,,,,,,,1,BLACK/GREY,,194329,,,,,,,,,,,,
1.77762643568396e+18,1.77762643179852e+18,BandCupColor,Cup:DD|Band:46|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211160,,,,,,,,,46,BLACK,DD,
1.77762643568538e+18,1.77762643179852e+18,BandCupColor,Cup:DDD(UKE)|Band:44|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211162,,,,,,,,,44,BLACK,DDD(UKE),
1.77762643617385e+18,1.77762643179852e+18,BandCupColor,Cup:DDD(UKE)|Band:38|Color:BLACK,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211165,,,,,,,,,38,BLACK,DDD(UKE),
1.77762643633326e+18,1.77762643179852e+18,BandCupColor,Cup:B|Band:40|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211170,,,,,,,,,40,BLACK,B,
1.77762643645958e+18,1.77762643179852e+18,BandCupColor,Cup:B|Band:44|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211172,,,,,,,,,44,BLACK,B,
1.7776264365539e+18,1.77762643179852e+18,BandCupColor,Cup:DD|Band:38|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211166,,,,,,,,,38,BLACK,DD,
1.77762643674751e+18,1.77762643179852e+18,BandCupColor,Cup:DDD(UKE)|Band:42|Color:BLACK,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211163,,,,,,,,,42,BLACK,DDD(UKE),
1.77762643769543e+18,1.77762643179852e+18,BandCupColor,Cup:B|Band:46|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211173,,,,,,,,,46,BLACK,B,
1.77762643782389e+18,1.77762643179852e+18,BandCupColor,Cup:C|Band:38|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211168,,,,,,,,,38,BLACK,C,
1.77762643808235e+18,1.77762643179852e+18,BandCupColor,Cup:D|Band:38|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211167,,,,,,,,,38,BLACK,D,
1.77762643812141e+18,1.77762643179852e+18,BandCupColor,Cup:DDD(UKE)|Band:46|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211161,,,,,,,,,46,BLACK,DDD(UKE),
1.77762643860796e+18,1.77762643179852e+18,BandCupColor,Cup:B|Band:38|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211169,,,,,,,,,38,BLACK,B,
1.77762643932574e+18,1.77762643179852e+18,BandCupColor,Cup:C|Band:40|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211177,,,,,,,,,40,BLACK,C,
1.77762644045569e+18,1.77762643179852e+18,BandCupColor,Cup:C|Band:46|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211174,,,,,,,,,46,BLACK,C,
1.77762644118683e+18,1.77762643179852e+18,BandCupColor,Cup:DD|Band:40|Color:BLACK,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211179,,,,,,,,,40,BLACK,DD,
1.77762644155273e+18,1.77762643179852e+18,BandCupColor,Cup:D|Band:40|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211178,,,,,,,,,40,BLACK,D,
1.77762644172025e+18,1.77762643179852e+18,BandCupColor,Cup:C|Band:44|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211175,,,,,,,,,44,BLACK,C,
1.77762644312251e+18,1.77762643179852e+18,BandCupColor,Cup:C|Band:42|Color:BLACK,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211176,,,,,,,,,42,BLACK,C,
1.77762643179852e+18,1.77762643179852e+18,BandCupColor,Cup:None|Band:None|Color:None,1,configurable,1,,,,,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,211176,,,,,,,,,None,None,None,
1.77762644145449e+18,1.7776264417812e+18,BandCupColor,Cup:B|Band:40|Color:SAND,0,simple,1,22.05,49.0,49.0,2.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184185,,,,,,,,,40,SAND,B,
1.77762644313861e+18,1.7776264417812e+18,BandCupColor,Cup:B|Band:38|Color:SAND,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184184,,,,,,,,,38,SAND,B,
1.77762644421491e+18,1.7776264417812e+18,BandCupColor,Cup:B|Band:46|Color:SAND,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184188,,,,,,,,,46,SAND,B,
1.77762644425625e+18,1.7776264417812e+18,BandCupColor,Cup:C|Band:38|Color:SAND,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184189,,,,,,,,,38,SAND,C,
1.77762644535206e+18,1.7776264417812e+18,BandCupColor,Cup:C|Band:40|Color:SAND,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184190,,,,,,,,,40,SAND,C,
1.77762644539253e+18,1.7776264417812e+18,BandCupColor,Cup:C|Band:42|Color:SAND,0,simple,1,22.05,49.0,49.0,2.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184191,,,,,,,,,42,SAND,C,
1.77762644605805e+18,1.7776264417812e+18,BandCupColor,Cup:B|Band:42|Color:SAND,0,simple,1,22.05,49.0,49.0,2.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184186,,,,,,,,,42,SAND,B,
1.77762644642348e+18,1.7776264417812e+18,BandCupColor,Cup:B|Band:44|Color:SAND,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184187,,,,,,,,,44,SAND,B,
1.77762645976716e+18,1.7776264417812e+18,BandCupColor,Cup:C|Band:46|Color:SAND,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184193,,,,,,,,,46,SAND,C,
1.77762645991997e+18,1.7776264417812e+18,BandCupColor,Cup:D|Band:38|Color:SAND,0,simple,1,22.05,49.0,49.0,2.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184194,,,,,,,,,38,SAND,D,
1.777626460275e+18,1.7776264417812e+18,BandCupColor,Cup:C|Band:44|Color:SAND,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184192,,,,,,,,,44,SAND,C,
1.77762646075065e+18,1.7776264417812e+18,BandCupColor,Cup:D|Band:42|Color:SAND,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184196,,,,,,,,,42,SAND,D,
1.77762646105724e+18,1.7776264417812e+18,BandCupColor,Cup:D|Band:40|Color:SAND,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184195,,,,,,,,,40,SAND,D,
1.77762646106641e+18,1.7776264417812e+18,BandCupColor,Cup:D|Band:46|Color:SAND,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184198,,,,,,,,,46,SAND,D,
1.77762646197332e+18,1.7776264417812e+18,BandCupColor,Cup:DD|Band:38|Color:SAND,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184199,,,,,,,,,38,SAND,DD,
1.77762646209531e+18,1.7776264417812e+18,BandCupColor,Cup:DD|Band:44|Color:SAND,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184202,,,,,,,,,44,SAND,DD,
1.77762646224231e+18,1.7776264417812e+18,BandCupColor,Cup:DD|Band:40|Color:SAND,0,simple,1,22.05,49.0,49.0,2.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184200,,,,,,,,,40,SAND,DD,
1.77762646344146e+18,1.7776264417812e+18,BandCupColor,Cup:DD|Band:42|Color:SAND,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184201,,,,,,,,,42,SAND,DD,
1.77762646436743e+18,1.7776264417812e+18,BandCupColor,Cup:D|Band:44|Color:SAND,0,simple,1,22.05,49.0,49.0,2.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184197,,,,,,,,,44,SAND,D,
1.77762646544988e+18,1.7776264417812e+18,BandCupColor,Cup:DDD(UKE)|Band:38|Color:SAND,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184204,,,,,,,,,38,SAND,DDD(UKE),
1.77762646559221e+18,1.7776264417812e+18,BandCupColor,Cup:DDD(UKE)|Band:40|Color:SAND,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184205,,,,,,,,,40,SAND,DDD(UKE),
1.77762646585098e+18,1.7776264417812e+18,BandCupColor,Cup:DDD(UKE)|Band:46|Color:SAND,0,simple,1,22.05,49.0,49.0,1.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184208,,,,,,,,,46,SAND,DDD(UKE),
1.77762646686818e+18,1.7776264417812e+18,BandCupColor,Cup:DD|Band:46|Color:SAND,0,simple,1,22.05,49.0,49.0,2.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184203,,,,,,,,,46,SAND,DD,
1.7776264669222e+18,1.7776264417812e+18,BandCupColor,Cup:DDD(UKE)|Band:42|Color:SAND,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184206,,,,,,,,,42,SAND,DDD(UKE),
1.77762646797905e+18,1.7776264417812e+18,BandCupColor,Cup:DDD(UKE)|Band:44|Color:SAND,0,simple,1,22.05,49.0,49.0,0.0,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184207,,,,,,,,,44,SAND,DDD(UKE),
1.7776264417812e+18,1.7776264417812e+18,BandCupColor,Cup:None|Band:None|Color:None,1,configurable,1,,,,,,,,Goddess Michelle Lightweight Contour GD5000,Eveden,1,Bras>Contour;;Bras>T-Shirt,GD5000,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,184207,,,,,,,,,None,None,None,
1.77762647774045e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,0.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81778,,,,,,,,,,,,
1.77762647780062e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,5.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81788,,,,,,,,,,,,
1.77762647836201e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,1.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81789,,,,,,,,,,,,
1.77762647840779e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,0.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81792,,,,,,,,,,,,
1.7776264790759e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,0.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81779,,,,,,,,,,,,
1.77762647931735e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,1.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81781,,,,,,,,,,,,
1.77762647990176e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,3.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81784,,,,,,,,,,,,
1.77762648006459e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,4.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81785,,,,,,,,,,,,
1.77762648024116e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,3.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81787,,,,,,,,,,,,
1.77762648112545e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,2.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81790,,,,,,,,,,,,
1.77762648125808e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,4.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81786,,,,,,,,,,,,
1.77762648130243e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,3.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81783,,,,,,,,,,,,
1.77762648143095e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,0.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81780,,,,,,,,,,,,
1.77762648185383e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,1.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81782,,,,,,,,,,,,
1.77762648198845e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,2.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81791,,,,,,,,,,,,
1.77762648224972e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,8.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81800,,,,,,,,,,,,
1.77762648250883e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,2.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81805,,,,,,,,,,,,
1.77762648267496e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,9.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81801,,,,,,,,,,,,
1.77762648299901e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,0.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81794,,,,,,,,,,,,
1.77762648327337e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,2.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81793,,,,,,,,,,,,
1.77762648355347e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,3.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81798,,,,,,,,,,,,
1.7776264837582e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,3.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81804,,,,,,,,,,,,
1.77762648448191e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,0.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81795,,,,,,,,,,,,
1.77762648469562e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,5.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81799,,,,,,,,,,,,
1.7776264850302e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,2.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81806,,,,,,,,,,,,
1.7776264853765e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,2.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81796,,,,,,,,,,,,
1.77762648588705e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,2.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81802,,,,,,,,,,,,
1.77762648614788e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,2.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81797,,,,,,,,,,,,
1.77762648636369e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,2.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81803,,,,,,,,,,,,
1.77762648671892e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,0.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81809,,,,,,,,,,,,
1.77762648685995e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,5.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81816,,,,,,,,,,,,
1.7776264868792e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,4.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81814,,,,,,,,,,,,
1.77762648697535e+18,1.77762647407729e+18,,,0,simple,1,20.7,49.0,49.0,6.0,,,,Goddess Alice Lightweight Full Cup GD6041,"Eveden, Inc.",1,Bras>Lightweight,GD6041,0,,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,81818,,,,,,,,,,,,
