ITEM_SID,STYLE_SID,SET,ATTR,IsConfigurable,type,manage_stock,COST,SRP,PRICE,QTY,SHIP_WEIGHT,SHORT_DESCRIPTION,LONG_DESCRIPTION,PRODUCT_NAME,PRODUCT_MFG,SHOW_ITEM,Category,WebSku,DropShip,meta_title,meta_description,meta_keywords,image,small_image,thumbnail,media_gallery,image_label,small_image_label,thumbnail_label,tags,status,attribute:Color Tag:Color Tag:text:1:0,attribute:Scale Name:Scale Name:text:1:0,attribute:SKU:SKU:text:1:0,CustomOption1:field:1:1,CustomOption2:field:1:2,CustomOption3:field:0:3,CustomOption4:field:0:4,:drop_down:1:5,:drop_down:1:6,:drop_down:1:7,:drop_down:1:8
1.77762592004434E+018,1.77762592003336E+018,,,0,simple,1,48.6,108,108,2,,,,Elomi Swim Chevron One Piece ES7450,Eveden,1,Swimwear>One Piece,ES7450,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210813,,,,,,,,
1.7776259203285E+018,1.77762592003336E+018,,,0,simple,1,48.6,108,108,2,,,,Elomi Swim Chevron One Piece ES7450,Eveden,1,Swimwear>One Piece,ES7450,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210812,,,,,,,,
1.77762592085346E+018,1.77762592003336E+018,,,0,simple,1,48.6,108,108,2,,,,Elomi Swim Chevron One Piece ES7450,Eveden,1,Swimwear>One Piece,ES7450,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210809,,,,,,,,
1.77762592182463E+018,1.77762592003336E+018,,,0,simple,1,48.6,108,108,2,,,,Elomi Swim Chevron One Piece ES7450,Eveden,1,Swimwear>One Piece,ES7450,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210808,,,,,,,,
1.77762592285609E+018,1.77762592003336E+018,,,0,simple,1,48.6,108,108,1,,,,Elomi Swim Chevron One Piece ES7450,Eveden,1,Swimwear>One Piece,ES7450,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210811,,,,,,,,
1.77762592003336E+018,1.77762592003336E+018,,,1,configurable,1,,,,,,,,Elomi Swim Chevron One Piece ES7450,Eveden,1,Swimwear>One Piece,ES7450,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210811,,,,,,,,
1.77762592121337E+018,1.77762592014872E+018,,,0,simple,1,25.2,56,56,1,,,,Elomi Swim Chevron Classic Bottom ES7453,Eveden,1,Swimwear>Swimsuit Bottoms,ES7453,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210825,,,,,,,,
1.77762592434035E+018,1.77762592014872E+018,,,0,simple,1,25.2,56,56,2,,,,Elomi Swim Chevron Classic Bottom ES7453,Eveden,1,Swimwear>Swimsuit Bottoms,ES7453,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210829,,,,,,,,
1.77762592441112E+018,1.77762592014872E+018,,,0,simple,1,25.2,56,56,2,,,,Elomi Swim Chevron Classic Bottom ES7453,Eveden,1,Swimwear>Swimsuit Bottoms,ES7453,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210827,,,,,,,,
1.77762592623756E+018,1.77762592014872E+018,,,0,simple,1,25.2,56,56,2,,,,Elomi Swim Chevron Classic Bottom ES7453,Eveden,1,Swimwear>Swimsuit Bottoms,ES7453,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210828,,,,,,,,
1.77762592652496E+018,1.77762592014872E+018,,,0,simple,1,25.2,56,56,1,,,,Elomi Swim Chevron Classic Bottom ES7453,Eveden,1,Swimwear>Swimsuit Bottoms,ES7453,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210826,,,,,,,,
1.77762592014872E+018,1.77762592014872E+018,,,1,configurable,1,,,,,,,,Elomi Swim Chevron Classic Bottom ES7453,Eveden,1,Swimwear>Swimsuit Bottoms,ES7453,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210826,,,,,,,,
1.77762592072893E+018,1.77762592027479E+018,,,0,simple,1,42.3,96,96,1,,,,Elomi Swim Chevron Tankini ES7451,Eveden,1,Swimwear>Tankini,ES7451,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210820,,,,,,,,
1.77762592115448E+018,1.77762592027479E+018,,,0,simple,1,42.3,96,96,0,,,,Elomi Swim Chevron Tankini ES7451,Eveden,1,Swimwear>Tankini,ES7451,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210816,,,,,,,,
1.77762592219818E+018,1.77762592027479E+018,,,0,simple,1,42.3,96,96,0,,,,Elomi Swim Chevron Tankini ES7451,Eveden,1,Swimwear>Tankini,ES7451,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210817,,,,,,,,
1.77762592027479E+018,1.77762592027479E+018,,,1,configurable,1,,,,,,,,Elomi Swim Chevron Tankini ES7451,Eveden,1,Swimwear>Tankini,ES7451,0,,,,,,,,,,,,1,BLUE;;PRINT;;WHITE/IVORY,,210817,,,,,,,,
1.77762592380397E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,2,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69007,,,,,,,,
1.77762592391635E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,1,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69005,,,,,,,,
1.77762592456003E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,2,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69008,,,,,,,,
1.77762592516072E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,5,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69004,,,,,,,,
1.77762592541475E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,2,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69011,,,,,,,,
1.77762592551659E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,2,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69009,,,,,,,,
1.77762592622292E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,1,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69010,,,,,,,,
1.77762592714843E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,4,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69012,,,,,,,,
1.77762592754592E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,1,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69006,,,,,,,,
1.77762592823416E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,2,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69024,,,,,,,,
1.77762592884728E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,1,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69022,,,,,,,,
1.77762592940084E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,1,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69021,,,,,,,,
1.77762592953313E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,1,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69025,,,,,,,,
1.77762593043988E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,2,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69013,,,,,,,,
1.77762593047255E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,2,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69026,,,,,,,,
1.77762593074156E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,2,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69018,,,,,,,,
1.77762593084282E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,2,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69017,,,,,,,,
1.77762593136897E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,3,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69014,,,,,,,,
1.77762593140535E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,2,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69020,,,,,,,,
1.77762593168936E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,3,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69019,,,,,,,,
1.77762593175668E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,0,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69015,,,,,,,,
1.77762593214639E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,1,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69016,,,,,,,,
1.77762593294779E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,2,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69029,,,,,,,,
1.7776259331513E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,0,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69027,,,,,,,,
1.7776259352439E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,3,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69028,,,,,,,,
1.77762593548326E+018,1.77762592460157E+018,,,0,simple,1,30.6,70,48.99,2,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69030,,,,,,,,
1.77762592460157E+018,1.77762592460157E+018,,,1,configurable,1,,,,,,,,Elomi Swim Essentials Swim Bra ES7500,"Eveden, Inc.",1,Swimwear>Bikini Top,ES7500,0,,,,,,,,,,,,1,BLACK/GREY,,69030,,,,,,,,
1.77762593482486E+018,1.77762593364959E+018,,,0,simple,1,29.93,48.99,48.99,1,,,,SALE! Elomi Swim Fly Free Multiway Tankini ES7519,"Eveden, Inc.",1,Swimwear>Bandeau;;Swimwear>Tankini;;Swimwear>Sale Swim!,ES7519,0,,,,,,,,,,,,1,BLACK/GREY;;PRINT,,194064,,,,,,,,
1.7776259351939E+018,1.77762593364959E+018,,,0,simple,1,29.93,48.99,48.99,1,,,,SALE! Elomi Swim Fly Free Multiway Tankini ES7519,"Eveden, Inc.",1,Swimwear>Bandeau;;Swimwear>Tankini;;Swimwear>Sale Swim!,ES7519,0,,,,,,,,,,,,1,BLACK/GREY;;PRINT,,194063,,,,,,,,
1.77762593549065E+018,1.77762593364959E+018,,,0,simple,1,29.93,48.99,48.99,0,,,,SALE! Elomi Swim Fly Free Multiway Tankini ES7519,"Eveden, Inc.",1,Swimwear>Bandeau;;Swimwear>Tankini;;Swimwear>Sale Swim!,ES7519,0,,,,,,,,,,,,1,BLACK/GREY;;PRINT,,194065,,,,,,,,
1.77762593364959E+018,1.77762593364959E+018,,,1,configurable,1,,,,,,,,SALE! Elomi Swim Fly Free Multiway Tankini ES7519,"Eveden, Inc.",1,Swimwear>Bandeau;;Swimwear>Tankini;;Swimwear>Sale Swim!,ES7519,0,,,,,,,,,,,,1,BLACK/GREY;;PRINT,,194065,,,,,,,,
1.77762593721436E+018,1.77762593664132E+018,,,0,simple,1,49.05,110,110,2,,,,Elomi Swim Indie One Piece ES7530,Eveden,1,Swimwear>One Piece,ES7530,0,,,,,,,,,,,,1,BLACK/GREY,,209952,,,,,,,,
1.77762593986366E+018,1.77762593664132E+018,,,0,simple,1,49.05,110,110,1,,,,Elomi Swim Indie One Piece ES7530,Eveden,1,Swimwear>One Piece,ES7530,0,,,,,,,,,,,,1,BLACK/GREY,,209953,,,,,,,,
1.77762593995709E+018,1.77762593664132E+018,,,0,simple,1,49.05,110,110,1,,,,Elomi Swim Indie One Piece ES7530,Eveden,1,Swimwear>One Piece,ES7530,0,,,,,,,,,,,,1,BLACK/GREY,,209948,,,,,,,,
1.7776259399581E+018,1.77762593664132E+018,,,0,simple,1,49.05,110,110,1,,,,Elomi Swim Indie One Piece ES7530,Eveden,1,Swimwear>One Piece,ES7530,0,,,,,,,,,,,,1,BLACK/GREY,,209951,,,,,,,,
1.77762594064084E+018,1.77762593664132E+018,,,0,simple,1,49.05,110,110,2,,,,Elomi Swim Indie One Piece ES7530,Eveden,1,Swimwear>One Piece,ES7530,0,,,,,,,,,,,,1,BLACK/GREY,,209949,,,,,,,,
1.77762594085336E+018,1.77762593664132E+018,,,0,simple,1,49.05,110,110,0,,,,Elomi Swim Indie One Piece ES7530,Eveden,1,Swimwear>One Piece,ES7530,0,,,,,,,,,,,,1,BLACK/GREY,,209950,,,,,,,,
1.77762593664132E+018,1.77762593664132E+018,,,1,configurable,1,,,,,,,,Elomi Swim Indie One Piece ES7530,Eveden,1,Swimwear>One Piece,ES7530,0,,,,,,,,,,,,1,BLACK/GREY,,209950,,,,,,,,
1.77762593845997E+018,1.77762593801348E+018,,,0,simple,1,27,62,62,3,,,,Elomi Swim Indie Hi Neck Tankini ES7531,Eveden,1,Swimwear>Cover Up;;Swimwear>Tankini,ES7531,0,,,,,,,,,,,,1,BLACK/GREY,,209959,,,,,,,,
1.77762593955109E+018,1.77762593801348E+018,,,0,simple,1,27,62,62,5,,,,Elomi Swim Indie Hi Neck Tankini ES7531,Eveden,1,Swimwear>Cover Up;;Swimwear>Tankini,ES7531,0,,,,,,,,,,,,1,BLACK/GREY,,209957,,,,,,,,
1.77762593985153E+018,1.77762593801348E+018,,,0,simple,1,27,62,62,0,,,,Elomi Swim Indie Hi Neck Tankini ES7531,Eveden,1,Swimwear>Cover Up;;Swimwear>Tankini,ES7531,0,,,,,,,,,,,,1,BLACK/GREY,,209958,,,,,,,,
1.77762594028495E+018,1.77762593801348E+018,,,0,simple,1,27,62,62,5,,,,Elomi Swim Indie Hi Neck Tankini ES7531,Eveden,1,Swimwear>Cover Up;;Swimwear>Tankini,ES7531,0,,,,,,,,,,,,1,BLACK/GREY,,209960,,,,,,,,
1.77762594039582E+018,1.77762593801348E+018,,,0,simple,1,27,62,62,2,,,,Elomi Swim Indie Hi Neck Tankini ES7531,Eveden,1,Swimwear>Cover Up;;Swimwear>Tankini,ES7531,0,,,,,,,,,,,,1,BLACK/GREY,,209956,,,,,,,,
1.77762594342275E+018,1.77762593801348E+018,,,0,simple,1,27,62,62,4,,,,Elomi Swim Indie Hi Neck Tankini ES7531,Eveden,1,Swimwear>Cover Up;;Swimwear>Tankini,ES7531,0,,,,,,,,,,,,1,BLACK/GREY,,209961,,,,,,,,
1.77762593801348E+018,1.77762593801348E+018,,,1,configurable,1,,,,,,,,Elomi Swim Indie Hi Neck Tankini ES7531,Eveden,1,Swimwear>Cover Up;;Swimwear>Tankini,ES7531,0,,,,,,,,,,,,1,BLACK/GREY,,209961,,,,,,,,
1.77762594213088E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,2,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209967,,,,,,,,
1.77762594315579E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,2,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209966,,,,,,,,
1.77762594532383E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,2,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209971,,,,,,,,
1.77762594558861E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,2,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209973,,,,,,,,
1.77762594581698E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,2,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209970,,,,,,,,
1.77762594694958E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,3,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209968,,,,,,,,
1.77762594734636E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,2,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209981,,,,,,,,
1.77762594866364E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,1,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209974,,,,,,,,
1.77762594888617E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,3,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209972,,,,,,,,
1.77762594934029E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,1,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209969,,,,,,,,
1.77762594997049E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,1,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209982,,,,,,,,
1.7776259504321E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,3,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209993,,,,,,,,
1.77762595062677E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,3,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209991,,,,,,,,
1.77762595084333E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,3,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209988,,,,,,,,
1.77762595089422E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,4,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209985,,,,,,,,
1.77762595124598E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,1,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209989,,,,,,,,
1.77762595168757E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,2,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209983,,,,,,,,
1.77762595197205E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,1,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209984,,,,,,,,
1.77762595235773E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,2,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209986,,,,,,,,
1.77762595241743E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,3,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209994,,,,,,,,
1.77762595272346E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,2,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209987,,,,,,,,
1.77762595355752E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,2,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209990,,,,,,,,
1.77762595379423E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,3,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209992,,,,,,,,
1.77762595440182E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,3,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209996,,,,,,,,
1.77762595730549E+018,1.77762594195244E+018,,,0,simple,1,35.1,78,78,2,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209995,,,,,,,,
1.77762594195244E+018,1.77762594195244E+018,,,1,configurable,1,,,,,,,,Elomi Swim Indie Bandeau Bikini ES7532,Eveden,1,Swimwear>Bikini Top,ES7532,0,,,,,,,,,,,,1,BLACK/GREY,,209995,,,,,,,,
1.7776259541872E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,2,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210018,,,,,,,,
1.77762595517657E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,2,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210015,,,,,,,,
1.77762595523689E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,2,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210014,,,,,,,,
1.77762595582156E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,2,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210016,,,,,,,,
1.7776259562378E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,1,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210020,,,,,,,,
1.77762595737355E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,2,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210017,,,,,,,,
1.77762595762509E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,1,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210019,,,,,,,,
1.77762595836864E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,1,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210021,,,,,,,,
1.77762595863996E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,0,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210028,,,,,,,,
1.7776259587938E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,2,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210035,,,,,,,,
1.7776259590365E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,1,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210040,,,,,,,,
1.77762595908863E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,1,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210037,,,,,,,,
1.77762595921165E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,2,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210029,,,,,,,,
1.77762595948239E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,2,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210033,,,,,,,,
1.77762595965126E+018,1.7776259544491E+018,,,0,simple,1,32.4,72,72,1,,,,Elomi Swim Indie Plunge Bikini ES7533,Eveden,1,Swimwear>Bikini Top,ES7533,0,,,,,,,,,,,,1,BLACK/GREY,,210032,,,,,,,,
